Total secondary entries: 56320	
Used secondary entries: 36077	
IDX	LPA	PPA	STATE
22224	784155	1029610	1	
22225	38841	1077826	1	
22226	215923	1077827	1	
22227	765509	1029613	1	
22228	765537	1029614	1	
22229	765550	1029615	1	
22230	72386	1077828	1	
22231	765634	1029617	1	
22232	765648	1029618	1	
22233	680621	1077829	1	
22234	886558	1077830	1	
22235	886586	1077831	1	
22236	765732	1029622	1	
22237	765742	1029623	1	
22238	765746	1029624	1	
22239	765758	1029625	1	
22240	765791	1029626	1	
22241	739363	798121	1	
22242	886593	1077832	1	
22243	736487	1029628	1	
22244	736543	1029629	1	
22245	736566	1029630	1	
22246	736573	1029631	1	
22247	886594	1077833	1	
22248	886610	1077834	1	
22249	886621	1077835	1	
22250	929906	1077836	1	
22251	929915	1077837	1	
22252	929944	1077838	1	
22253	862595	888767	1	
22254	929951	1077839	1	
22255	929954	1077840	1	
22256	929959	1077841	1	
22257	929964	1077842	1	
22258	929976	1077843	1	
22259	862609	888773	1	
22260	149995	384156	1	
22261	929981	1077844	1	
22262	929984	1077845	1	
22263	929985	1077846	1	
22264	929989	1077847	1	
22265	930001	1077848	1	
22266	862620	888777	1	
22267	930016	1077849	1	
22268	862626	888779	1	
22269	930022	1077850	1	
22270	930023	1077851	1	
22271	862637	888782	1	
22272	862641	888783	1	
22273	825577	1077852	1	
22274	825582	1077853	1	
22275	825594	1077854	1	
22276	825603	1077855	1	
22277	825649	1077856	1	
22278	825657	1077857	1	
22279	825663	1077858	1	
22280	825694	1077859	1	
22281	825706	1077860	1	
22282	825708	1077861	1	
22283	825774	1077862	1	
22284	825783	1077863	1	
22285	825790	1077864	1	
22286	825830	1077865	1	
22287	825852	1077866	1	
22288	825861	1077867	1	
22289	825878	1077868	1	
22290	825922	1077869	1	
22291	825923	1077870	1	
22292	826073	1077871	1	
22293	794987	1077872	1	
22294	794992	1077873	1	
22295	795075	1077874	1	
22296	795122	1077875	1	
22297	795132	1077876	1	
22298	795204	1077877	1	
22299	795209	1077878	1	
22300	795214	1077879	1	
22301	795218	1077880	1	
22302	795260	1077881	1	
22303	795263	1077882	1	
22304	795268	1077883	1	
22305	795279	1077884	1	
22306	795283	1077885	1	
22307	795341	1077886	1	
22308	761458	1077887	1	
22309	761480	1077888	1	
22310	761487	1077889	1	
22311	761725	1077890	1	
22312	761769	1077891	1	
22313	727394	1077892	1	
22314	727501	1077893	1	
22315	468122	1077894	1	
22316	468233	1077895	1	
22317	468280	1077896	1	
22318	368474	1077897	1	
22319	368575	1077898	1	
22320	293579	1077899	1	
22321	294114	1077900	1	
22322	294158	1077901	1	
22323	459711	1077902	1	
22324	112131	175139	1	
22325	460268	1077903	1	
22326	460313	1077904	1	
22327	460352	1077905	1	
22328	460433	1077906	1	
22329	460507	1077907	1	
22330	460591	1077908	1	
22331	363753	1077909	1	
22332	363792	1077910	1	
22333	363839	1077911	1	
22334	363877	1077912	1	
22335	364545	1077913	1	
22336	364626	1077914	1	
22337	376422	1077915	1	
22338	644767	1077916	1	
22339	958415	1077917	1	
22340	958417	1077918	1	
22341	958419	1077919	1	
22342	958420	1077920	1	
22343	958427	1077921	1	
22344	958431	1077922	1	
22345	958437	1077923	1	
22346	958439	1077924	1	
22347	958448	1077925	1	
22348	958463	1077926	1	
22349	958470	1077927	1	
22350	958475	1077928	1	
22351	958493	1077929	1	
22352	958508	1077930	1	
22353	958525	1077931	1	
22354	958546	1077932	1	
22355	958561	1077933	1	
22356	958563	1077934	1	
22357	958572	1077935	1	
22358	958592	1077936	1	
22359	958607	1077937	1	
22360	958623	1077938	1	
22361	958626	1077939	1	
22362	958635	1077940	1	
22363	958652	1077941	1	
22364	958663	1077942	1	
22365	958686	1077943	1	
22366	958689	1077944	1	
22367	958691	1077945	1	
22368	958692	1077946	1	
22369	958694	1077947	1	
22370	958699	1077948	1	
22371	958725	1077949	1	
22372	958727	1077950	1	
22373	958735	1077951	1	
22374	958739	1077952	1	
22375	958748	1077953	1	
22376	958756	1077954	1	
22377	958777	1077955	1	
22378	958801	1077956	1	
22379	958806	1077957	1	
22380	958811	1077958	1	
22381	958817	1077959	1	
22382	958819	1077960	1	
22383	958823	1077961	1	
22384	992037	1077962	1	
22385	992046	1077963	1	
22386	992048	1077964	1	
22387	318477	521580	1	
22388	992052	1077965	1	
22389	992057	1077966	1	
22390	992059	1077967	1	
22391	992066	1077968	1	
22392	992067	1077969	1	
22393	992070	1077970	1	
22394	992073	1077971	1	
22395	992075	1077972	1	
22396	992123	1077973	1	
22397	992126	1077974	1	
22398	992136	1077975	1	
22399	992144	1077976	1	
22400	-1	-1	0	
22401	992154	1077978	1	
22402	992156	1077979	1	
22403	992167	1077980	1	
22404	992169	1077981	1	
22405	992170	1077982	1	
22406	992173	1077983	1	
22407	992184	1077984	1	
22408	992189	1077985	1	
22409	-1	-1	0	
22410	992199	1077987	1	
22411	801165	843687	1	
22412	992201	1077988	1	
22413	1006800	1077989	1	
22414	1006801	1077990	1	
22415	1006802	1077991	1	
22416	1006805	1077992	1	
22417	1006806	1077993	1	
22418	801193	843694	1	
22419	1006808	1077994	1	
22420	1006820	1077995	1	
22421	1006823	1077996	1	
22422	1006825	1077997	1	
22423	1006829	1077998	1	
22424	1006834	1077999	1	
22425	1006835	1078000	1	
22426	1006837	1078001	1	
22427	1006841	1078002	1	
22428	1006846	1078003	1	
22429	1006848	1078004	1	
22430	1006850	1078005	1	
22431	1006852	1078006	1	
22432	1006855	1078007	1	
22433	1006862	1078008	1	
22434	1006871	1078009	1	
22435	1006878	1078010	1	
22436	1006879	1078011	1	
22437	1006883	1078012	1	
22438	1006888	1078013	1	
22439	1006891	1078014	1	
22440	1006894	1078015	1	
22441	1006897	1078016	1	
22442	1006901	1078017	1	
22443	1006902	1078018	1	
22444	1006910	1078019	1	
22445	1006914	1078020	1	
22446	1006915	1078021	1	
22447	1006918	1078022	1	
22448	1006920	1078023	1	
22449	1006921	1078024	1	
22450	1006923	1078025	1	
22451	1006936	1078026	1	
22452	1006940	1078027	1	
22453	1006946	1078028	1	
22454	1006947	1078029	1	
22455	1006950	1078030	1	
22456	1006951	1078031	1	
22457	1006952	1078032	1	
22458	1006953	1078033	1	
22459	1006956	1078034	1	
22460	1006958	1078035	1	
22461	1006961	1078036	1	
22462	1006962	1078037	1	
22463	1006974	1078038	1	
22464	1006980	1078039	1	
22465	1006985	1078040	1	
22466	1006989	1078041	1	
22467	1006991	1078042	1	
22468	-1	-1	0	
22469	1006994	1078044	1	
22470	1006997	1078045	1	
22471	1007001	1078046	1	
22472	-1	-1	0	
22473	1007017	1078048	1	
22474	1007021	1078049	1	
22475	1007027	1078050	1	
22476	1007031	1078051	1	
22477	1007042	1078052	1	
22478	1007059	1078053	1	
22479	1007060	1078054	1	
22480	1007065	1078055	1	
22481	1007070	1078056	1	
22482	1007073	1078057	1	
22483	1007083	1078058	1	
22484	1007085	1078059	1	
22485	1007089	1078060	1	
22486	1007096	1078061	1	
22487	1007100	1078062	1	
22488	1007103	1078063	1	
22489	1007104	1078064	1	
22490	1007110	1078065	1	
22491	1007115	1078066	1	
22492	1007116	1078067	1	
22493	1007117	1078068	1	
22494	1007121	1078069	1	
22495	1007130	1078070	1	
22496	1007131	1078071	1	
22497	1007143	1078072	1	
22498	1007150	1078073	1	
22499	1007152	1078074	1	
22500	1007153	1078075	1	
22501	1007154	1078076	1	
22502	1007156	1078077	1	
22503	1007157	1078078	1	
22504	1007161	1078079	1	
22505	1007164	1078080	1	
22506	1007183	1078081	1	
22507	1007185	1078082	1	
22508	1007195	1078083	1	
22509	1007196	1078084	1	
22510	1007205	1078085	1	
22511	1007208	1078086	1	
22512	1007220	1078087	1	
22513	1007222	1078088	1	
22514	1007248	1078089	1	
22515	1007249	1078090	1	
22516	1007250	1078091	1	
22517	1007254	1078092	1	
22518	1007255	1078093	1	
22519	1007259	1078094	1	
22520	1007262	1078095	1	
22521	1007263	1078096	1	
22522	1007265	1078097	1	
22523	1007267	1078098	1	
22524	1007275	1078099	1	
22525	1007280	1078100	1	
22526	1007283	1078101	1	
22527	1007284	1078102	1	
22528	1007286	1078103	1	
22529	1007287	1078104	1	
22530	1007295	1078105	1	
22531	1007297	1078106	1	
22532	1007301	1078107	1	
22533	1007303	1078108	1	
22534	1007308	1078109	1	
22535	1007310	1078110	1	
22536	1007311	1078111	1	
22537	1007318	1078112	1	
22538	1007319	1078113	1	
22539	1007321	1078114	1	
22540	863656	889035	1	
22541	1007324	1078115	1	
22542	1007334	1078116	1	
22543	1007335	1078117	1	
22544	1007337	1078118	1	
22545	1007344	1078119	1	
22546	1007348	1078120	1	
22547	1007350	1078121	1	
22548	1007361	1078122	1	
22549	1007363	1078123	1	
22550	1007368	1078124	1	
22551	1007380	1078125	1	
22552	1007382	1078126	1	
22553	1007384	1078127	1	
22554	1007401	1078128	1	
22555	1007403	1078129	1	
22556	1007407	1078130	1	
22557	1007409	1078131	1	
22558	1007410	1078132	1	
22559	1007411	1078133	1	
22560	1007412	1078134	1	
22561	1007414	1078135	1	
22562	1007419	1078136	1	
22563	1007428	1078137	1	
22564	1007429	1078138	1	
22565	1007439	1078139	1	
22566	1007441	1078140	1	
22567	1007449	1078141	1	
22568	1007494	1078142	1	
22569	1007525	1078143	1	
22570	1007526	1078144	1	
22571	1007529	1078145	1	
22572	1007537	1078146	1	
22573	1007542	1078147	1	
22574	1007546	1078148	1	
22575	1007551	1078149	1	
22576	1007558	1078150	1	
22577	1007560	1078151	1	
22578	1007576	1078152	1	
22579	1007580	1078153	1	
22580	1007591	1078154	1	
22581	1007596	1078155	1	
22582	1007602	1078156	1	
22583	1007603	1078157	1	
22584	1007604	1078158	1	
22585	1007606	1078159	1	
22586	1007614	1078160	1	
22587	1007619	1078161	1	
22588	1007621	1078162	1	
22589	1007626	1078163	1	
22590	1007627	1078164	1	
22591	1007629	1078165	1	
22592	1007630	1078166	1	
22593	1007634	1078167	1	
22594	1007637	1078168	1	
22595	837114	1078169	1	
22596	837115	1078170	1	
22597	837129	1078171	1	
22598	837141	1078172	1	
22599	837164	1078173	1	
22600	837281	1078174	1	
22601	837287	1078175	1	
22602	837311	1078176	1	
22603	837324	1078177	1	
22604	837338	1078178	1	
22605	837390	1078179	1	
22606	837393	1078180	1	
22607	837400	1078181	1	
22608	837408	1078182	1	
22609	837414	1078183	1	
22610	837467	1078184	1	
22611	837479	1078185	1	
22612	837481	1078186	1	
22613	837500	1078187	1	
22614	837516	1078188	1	
22615	849991	1078189	1	
22616	850016	1078190	1	
22617	850037	1078191	1	
22618	850107	1078192	1	
22619	850142	1078193	1	
22620	850150	1078194	1	
22621	850186	1078195	1	
22622	850195	1078196	1	
22623	850203	1078197	1	
22624	850228	1078198	1	
22625	850276	1078199	1	
22626	850296	1078200	1	
22627	850302	1078201	1	
22628	850351	1078202	1	
22629	850355	1078203	1	
22630	850356	1078204	1	
22631	850357	1078205	1	
22632	854740	1078206	1	
22633	854745	1078207	1	
22634	854766	1078208	1	
22635	854793	1078209	1	
22636	854804	1078210	1	
22637	854811	1078211	1	
22638	854831	1078212	1	
22639	854851	1078213	1	
22640	854870	1078214	1	
22641	854911	1078215	1	
22642	854923	1078216	1	
22643	854929	1078217	1	
22644	854947	1078218	1	
22645	854950	1078219	1	
22646	-1	-1	0	
22647	855000	1078221	1	
22648	855010	1078222	1	
22649	855030	1078223	1	
22650	880211	1078224	1	
22651	880216	1078225	1	
22652	880222	1078226	1	
22653	880262	1078227	1	
22654	880267	1078228	1	
22655	880269	1078229	1	
22656	880270	1078230	1	
22657	880271	1078231	1	
22658	880279	1078232	1	
22659	880296	1078233	1	
22660	880297	1078234	1	
22661	880335	1078235	1	
22662	880349	1078236	1	
22663	880365	1078237	1	
22664	880366	1078238	1	
22665	880375	1078239	1	
22666	880381	1078240	1	
22667	880391	1078241	1	
22668	917685	1078242	1	
22669	917698	1078243	1	
22670	917705	1078244	1	
22671	917706	1078245	1	
22672	917711	1078246	1	
22673	917727	1078247	1	
22674	917742	1078248	1	
22675	917752	1078249	1	
22676	917757	1078250	1	
22677	917764	1078251	1	
22678	917776	1078252	1	
22679	1004403	1078253	1	
22680	1004414	1078254	1	
22681	1004419	1078255	1	
22682	1004421	1078256	1	
22683	1004435	1078257	1	
22684	1004436	1078258	1	
22685	740437	798382	1	
22686	1004447	1078259	1	
22687	1004449	1078260	1	
22688	1004458	1078261	1	
22689	1004459	1078262	1	
22690	1004461	1078263	1	
22691	1004465	1078264	1	
22692	1004475	1078265	1	
22693	1004476	1078266	1	
22694	1004487	1078267	1	
22695	1004495	1078268	1	
22696	1004502	1078269	1	
22697	1004506	1078270	1	
22698	1004509	1078271	1	
22699	1004510	1078272	1	
22700	1004514	1078273	1	
22701	1004515	1078274	1	
22702	1004524	1078275	1	
22703	1004529	1078276	1	
22704	1004530	1078277	1	
22705	1004532	1078278	1	
22706	1004533	1078279	1	
22707	1004534	1078280	1	
22708	1004541	1078281	1	
22709	1004545	1078282	1	
22710	1004546	1078283	1	
22711	1004549	1078284	1	
22712	802109	843971	1	
22713	1004559	1078285	1	
22714	1004561	1078286	1	
22715	1004573	1078287	1	
22716	1004576	1078288	1	
22717	1004579	1078289	1	
22718	1004587	1078290	1	
22719	1004589	1078291	1	
22720	1004590	1078292	1	
22721	1004593	1078293	1	
22722	-1	-1	0	
22723	1004599	1078295	1	
22724	1004601	1078296	1	
22725	1004604	1078297	1	
22726	1004607	1078298	1	
22727	1004610	1078299	1	
22728	1004614	1078300	1	
22729	1004620	1078301	1	
22730	1004632	1078302	1	
22731	1004637	1078303	1	
22732	1004642	1078304	1	
22733	1004643	1078305	1	
22734	1004646	1078306	1	
22735	1004660	1078307	1	
22736	1004666	1078308	1	
22737	1004667	1078309	1	
22738	1004673	1078310	1	
22739	1004675	1078311	1	
22740	1004676	1078312	1	
22741	1004691	1078313	1	
22742	1004697	1078314	1	
22743	1004699	1078315	1	
22744	1004702	1078316	1	
22745	1004704	1078317	1	
22746	1004711	1078318	1	
22747	1004716	1078319	1	
22748	1004720	1078320	1	
22749	1004729	1078321	1	
22750	1004737	1078322	1	
22751	1004740	1078323	1	
22752	1004742	1078324	1	
22753	1004746	1078325	1	
22754	1004747	1078326	1	
22755	1004753	1078327	1	
22756	-1	-1	0	
22757	1004758	1078329	1	
22758	1004770	1078330	1	
22759	1004774	1078331	1	
22760	1004778	1078332	1	
22761	1004784	1078333	1	
22762	1004793	1078334	1	
22763	1004794	1078335	1	
22764	1004797	1078336	1	
22765	1004798	1078337	1	
22766	1004799	1078338	1	
22767	1004800	1078339	1	
22768	1004808	1078340	1	
22769	1004809	1078341	1	
22770	1004815	1078342	1	
22771	1004816	1078343	1	
22772	1004820	1078344	1	
22773	1004826	1078345	1	
22774	1004828	1078346	1	
22775	1004831	1078347	1	
22776	1004836	1078348	1	
22777	1004857	1078349	1	
22778	1004863	1078350	1	
22779	1004867	1078351	1	
22780	1004870	1078352	1	
22781	1004879	1078353	1	
22782	1004882	1078354	1	
22783	1004893	1078355	1	
22784	1004897	1078356	1	
22785	1004902	1078357	1	
22786	1004905	1078358	1	
22787	1004913	1078359	1	
22788	1004916	1078360	1	
22789	1004920	1078361	1	
22790	1004925	1078362	1	
22791	1004932	1078363	1	
22792	1004937	1078364	1	
22793	1004938	1078365	1	
22794	1004939	1078366	1	
22795	1004940	1078367	1	
22796	1004945	1078368	1	
22797	1004948	1078369	1	
22798	1004949	1078370	1	
22799	864572	889282	1	
22800	1004953	1078371	1	
22801	1004959	1078372	1	
22802	1004961	1078373	1	
22803	864582	889286	1	
22804	1004964	1078374	1	
22805	1004971	1078375	1	
22806	1004974	1078376	1	
22807	1004980	1078377	1	
22808	1004983	1078378	1	
22809	1004984	1078379	1	
22810	1004989	1078380	1	
22811	1005000	1078381	1	
22812	1005002	1078382	1	
22813	928752	1078383	1	
22814	928763	1078384	1	
22815	928784	1078385	1	
22816	928787	1078386	1	
22817	928799	1078387	1	
22818	928803	1078388	1	
22819	928809	1078389	1	
22820	928821	1078390	1	
22821	928823	1078391	1	
22822	928826	1078392	1	
22823	928834	1078393	1	
22824	928837	1078394	1	
22825	928860	1078395	1	
22826	928876	1078396	1	
22827	928886	1078397	1	
22828	928890	1078398	1	
22829	928897	1078399	1	
22830	928898	1078400	1	
22831	928904	1078401	1	
22832	928909	1078402	1	
22833	928920	1078403	1	
22834	928926	1078404	1	
22835	928940	1078405	1	
22836	928944	1078406	1	
22837	928952	1078407	1	
22838	928956	1078408	1	
22839	928960	1078409	1	
22840	928964	1078410	1	
22841	928965	1078411	1	
22842	928967	1078412	1	
22843	928981	1078413	1	
22844	928986	1078414	1	
22845	928994	1078415	1	
22846	928998	1078416	1	
22847	929004	1078417	1	
22848	929012	1078418	1	
22849	929015	1078419	1	
22850	929028	1078420	1	
22851	929033	1078421	1	
22852	929034	1078422	1	
22853	929038	1078423	1	
22854	215693	1078424	1	
22855	215782	1078425	1	
22856	215872	1078426	1	
22857	765858	1078427	1	
22858	765933	1078428	1	
22859	-1	-1	0	
22860	766018	1078430	1	
22861	766077	1078431	1	
22862	746971	1078432	1	
22863	927182	1078433	1	
22864	927183	1078434	1	
22865	927188	1078435	1	
22866	927199	1078436	1	
22867	927210	1078437	1	
22868	927219	1078438	1	
22869	927233	1078439	1	
22870	927242	1078440	1	
22871	641657	1078441	1	
22872	641779	1078442	1	
22873	-1	-1	0	
22874	638019	1078444	1	
22875	638058	1078445	1	
22876	585026	1078446	1	
22877	585084	1078447	1	
22878	472484	1078448	1	
22879	472516	1078449	1	
22880	472530	1078450	1	
22881	630655	1078451	1	
22882	729493	1078452	1	
22883	712917	1078453	1	
22884	713072	1078454	1	
22885	713089	1078455	1	
22886	713130	1078456	1	
22887	748495	1078457	1	
22888	748688	1078458	1	
22889	748748	1078459	1	
22890	919423	1078460	1	
22891	919430	1078461	1	
22892	919447	1078462	1	
22893	919453	1078463	1	
22894	919457	1078464	1	
22895	919470	1078465	1	
22896	919487	1078466	1	
22897	919493	1078467	1	
22898	919498	1078468	1	
22899	919515	1078469	1	
22900	919518	1078470	1	
22901	919523	1078471	1	
22902	919531	1078472	1	
22903	919546	1078473	1	
22904	919556	1078474	1	
22905	919561	1078475	1	
22906	919567	1078476	1	
22907	919571	1078477	1	
22908	919580	1078478	1	
22909	919585	1078479	1	
22910	919590	1078480	1	
22911	919610	1078481	1	
22912	897679	1078482	1	
22913	897682	1078483	1	
22914	897683	1078484	1	
22915	897693	1078485	1	
22916	897705	1078486	1	
22917	1001517	1078487	1	
22918	1001519	1078488	1	
22919	1001521	1078489	1	
22920	1001522	1078490	1	
22921	1001524	1078491	1	
22922	1001525	1078492	1	
22923	1001529	1078493	1	
22924	1001531	1078494	1	
22925	1001537	1078495	1	
22926	1001540	1078496	1	
22927	1001542	1078497	1	
22928	1001544	1078498	1	
22929	1001547	1078499	1	
22930	1001549	1078500	1	
22931	1001552	1078501	1	
22932	1001557	1078502	1	
22933	1001565	1078503	1	
22934	1001571	1078504	1	
22935	1001575	1078505	1	
22936	1001581	1078506	1	
22937	1001586	1078507	1	
22938	1001588	1078508	1	
22939	1001590	1078509	1	
22940	1001593	1078510	1	
22941	1001600	1078511	1	
22942	1001605	1078512	1	
22943	1001606	1078513	1	
22944	1001613	1078514	1	
22945	1001616	1078515	1	
22946	1001619	1078516	1	
22947	1001623	1078517	1	
22948	1001625	1078518	1	
22949	1001635	1078519	1	
22950	1001637	1078520	1	
22951	-1	-1	0	
22952	1001645	1078522	1	
22953	1001648	1078523	1	
